ID,Hits,Misses,False Positives,Manual Count,Auto Count,Difference,Absolute Difference,Accuracy,Absolute Difference in Accuracy,Errors,Errors per MC,Threshold,Lower Hue,Upper Hue,Pixel Size
10001_1.1_01_ARC1,24,5,8,29,32,-3,3,1.103,0.103,13,0.448,Moments,58,109,110
10001_1.1_01_ARC1,23,6,8,29,31,-2,2,1.069,0.069,14,0.483,Moments,58,109,120
10001_1.1_01_ARC1,22,7,5,29,27,2,2,0.931,0.069,12,0.414,Moments,58,109,130
10001_1.1_01_ARC1,24,5,9,29,33,-4,4,1.138,0.138,14,0.483,Moments,58,113,100
10001_1.1_01_ARC1,24,5,8,29,32,-3,3,1.103,0.103,13,0.448,Moments,58,113,110
10001_1.1_01_ARC1,23,6,8,29,31,-2,2,1.069,0.069,14,0.483,Moments,58,113,120
10001_1.1_01_ARC1,23,6,7,29,30,-1,1,1.034,0.034,13,0.448,Moments,58,113,130
10001_1.1_01_ARC1,17,12,10,29,27,2,2,0.931,0.069,22,0.759,Moments,66,109,100
10001_1.1_01_ARC1,17,12,6,29,23,6,6,0.793,0.207,18,0.621,Moments,66,109,110
10001_1.1_01_ARC1,16,13,6,29,22,7,7,0.759,0.241,19,0.655,Moments,66,109,120
10001_1.1_01_ARC1,15,14,5,29,20,9,9,0.690,0.310,19,0.655,Moments,66,109,130
10001_1.1_01_ARC1,18,11,10,29,28,1,1,0.966,0.034,21,0.724,Moments,66,113,100
10001_1.1_01_ARC1,18,11,7,29,25,4,4,0.862,0.138,18,0.621,Moments,66,113,110
10001_1.1_01_ARC1,18,11,7,29,25,4,4,0.862,0.138,18,0.621,Moments,66,113,120
10001_1.1_01_ARC1,16,13,6,29,22,7,7,0.759,0.241,19,0.655,Moments,66,113,130
10001_1.1_01_ARC1,13,16,6,29,19,10,10,0.655,0.345,22,0.759,Moments,74,109,100
10001_1.1_01_ARC1,10,19,5,29,15,14,14,0.517,0.483,24,0.828,Moments,74,109,110
10001_1.1_01_ARC1,9,20,4,29,13,16,16,0.448,0.552,24,0.828,Moments,74,109,120
10001_1.1_01_ARC1,9,20,3,29,12,17,17,0.414,0.586,23,0.793,Moments,74,109,130
10001_1.1_01_ARC1,15,14,7,29,22,7,7,0.759,0.241,21,0.724,Moments,74,113,100
10001_1.1_01_ARC1,13,16,6,29,19,10,10,0.655,0.345,22,0.759,Moments,74,113,110
10001_1.1_01_ARC1,10,19,6,29,16,13,13,0.552,0.448,25,0.862,Moments,74,113,120
10001_1.1_01_ARC1,10,19,4,29,14,15,15,0.483,0.517,23,0.793,Moments,74,113,130
10001_1.1_01_ARC1,28,1,17,29,45,-16,16,1.552,0.552,18,0.621,Otsu,50,109,100
10001_1.1_01_ARC1,28,1,15,29,43,-14,14,1.483,0.483,16,0.552,Otsu,50,109,110
10001_1.1_01_ARC1,28,1,14,29,42,-13,13,1.448,0.448,15,0.517,Otsu,50,109,120
10001_1.1_01_ARC1,28,1,11,29,39,-10,10,1.345,0.345,12,0.414,Otsu,50,109,130
10001_1.1_01_ARC1,28,1,23,29,51,-22,22,1.759,0.759,24,0.828,Otsu,50,113,100
10001_1.1_01_ARC1,28,1,18,29,46,-17,17,1.586,0.586,19,0.655,Otsu,50,113,110
10001_1.1_01_ARC1,28,1,17,29,45,-16,16,1.552,0.552,18,0.621,Otsu,50,113,120
10001_1.1_01_ARC1,28,1,14,29,42,-13,13,1.448,0.448,15,0.517,Otsu,50,113,130
10001_1.1_01_ARC1,24,5,12,29,36,-7,7,1.241,0.241,17,0.586,Otsu,58,109,100
10001_1.1_01_ARC1,24,5,8,29,32,-3,3,1.103,0.103,13,0.448,Otsu,58,109,110
10001_1.1_01_ARC1,24,5,8,29,32,-3,3,1.103,0.103,13,0.448,Otsu,58,109,120
10001_1.1_01_ARC1,23,6,8,29,31,-2,2,1.069,0.069,14,0.483,Otsu,58,109,130
10001_1.1_01_ARC1,24,5,16,29,40,-11,11,1.379,0.379,21,0.724,Otsu,58,113,100
10001_1.1_01_ARC1,24,5,14,29,38,-9,9,1.310,0.310,19,0.655,Otsu,58,113,110
10001_1.1_01_ARC1,24,5,12,29,36,-7,7,1.241,0.241,17,0.586,Otsu,58,113,120
10001_1.1_01_ARC1,23,6,10,29,33,-4,4,1.138,0.138,16,0.552,Otsu,58,113,130
10001_1.1_01_ARC1,18,11,10,29,28,1,1,0.966,0.034,21,0.724,Otsu,66,109,100
10001_1.1_01_ARC1,18,11,8,29,26,3,3,0.897,0.103,19,0.655,Otsu,66,109,110
10001_1.1_01_ARC1,17,12,7,29,24,5,5,0.828,0.172,19,0.655,Otsu,66,109,120
10001_1.1_01_ARC1,16,13,6,29,22,7,7,0.759,0.241,19,0.655,Otsu,66,109,130
10001_1.1_01_ARC1,18,11,15,29,33,-4,4,1.138,0.138,26,0.897,Otsu,66,113,100
10001_1.1_01_ARC1,18,11,13,29,31,-2,2,1.069,0.069,24,0.828,Otsu,66,113,110
10001_1.1_01_ARC1,18,11,9,29,27,2,2,0.931,0.069,20,0.690,Otsu,66,113,120
10001_1.1_01_ARC1,16,13,9,29,25,4,4,0.862,0.138,22,0.759,Otsu,66,113,130
10001_1.1_01_ARC1,14,15,7,29,21,8,8,0.724,0.276,22,0.759,Otsu,74,109,100
10001_1.1_01_ARC1,11,18,7,29,18,11,11,0.621,0.379,25,0.862,Otsu,74,109,110
10001_1.1_01_ARC1,9,20,5,29,14,15,15,0.483,0.517,25,0.862,Otsu,74,109,120
10001_1.1_01_ARC1,9,20,4,29,13,16,16,0.448,0.552,24,0.828,Otsu,74,109,130
10001_1.1_01_ARC1,15,14,11,29,26,3,3,0.897,0.103,25,0.862,Otsu,74,113,100
10001_1.1_01_ARC1,13,16,10,29,23,6,6,0.793,0.207,26,0.897,Otsu,74,113,110
10001_1.1_01_ARC1,11,18,7,29,18,11,11,0.621,0.379,25,0.862,Otsu,74,113,120
10001_1.1_01_ARC1,10,19,7,29,17,12,12,0.586,0.414,26,0.897,Otsu,74,113,130
10001_1.1_01_ARC1,28,1,269,29,297,-268,268,10.241,9.241,270,9.310,Triangle,50,109,100
10001_1.1_01_ARC1,28,1,238,29,266,-237,237,9.172,8.172,239,8.241,Triangle,50,109,110
10001_1.1_01_ARC1,28,1,212,29,240,-211,211,8.276,7.276,213,7.345,Triangle,50,109,120
10001_1.1_01_ARC1,28,1,187,29,215,-186,186,7.414,6.414,188,6.483,Triangle,50,109,130
10001_1.1_01_ARC1,28,1,271,29,299,-270,270,10.310,9.310,272,9.379,Triangle,50,113,100
10001_1.1_01_ARC1,28,1,239,29,267,-238,238,9.207,8.207,240,8.276,Triangle,50,113,110
10001_1.1_01_ARC1,28,1,216,29,244,-215,215,8.414,7.414,217,7.483,Triangle,50,113,120
10001_1.1_01_ARC1,28,1,192,29,220,-191,191,7.586,6.586,193,6.655,Triangle,50,113,130
10001_1.1_01_ARC1,25,4,135,29,160,-131,131,5.517,4.517,139,4.793,Triangle,58,109,100
10001_1.1_01_ARC1,25,4,111,29,136,-107,107,4.690,3.690,115,3.966,Triangle,58,109,110
10001_1.1_01_ARC1,25,4,95,29,120,-91,91,4.138,3.138,99,3.414,Triangle,58,109,120
10001_1.1_01_ARC1,25,4,81,29,106,-77,77,3.655,2.655,85,2.931,Triangle,58,109,130
10001_1.1_01_ARC1,25,4,138,29,163,-134,134,5.621,4.621,142,4.897,Triangle,58,113,100
10001_1.1_01_ARC1,25,4,121,29,146,-117,117,5.034,4.034,125,4.310,Triangle,58,113,110
10001_1.1_01_ARC1,25,4,107,29,132,-103,103,4.552,3.552,111,3.828,Triangle,58,113,120
10001_1.1_01_ARC1,25,4,91,29,116,-87,87,4.000,3.000,95,3.276,Triangle,58,113,130
10001_1.1_01_ARC1,20,9,85,29,105,-76,76,3.621,2.621,94,3.241,Triangle,66,109,100
10001_1.1_01_ARC1,18,11,72,29,90,-61,61,3.103,2.103,83,2.862,Triangle,66,109,110
10001_1.1_01_ARC1,18,11,61,29,79,-50,50,2.724,1.724,72,2.483,Triangle,66,109,120
10001_1.1_01_ARC1,17,12,51,29,68,-39,39,2.345,1.345,63,2.172,Triangle,66,109,130
10001_1.1_01_ARC1,20,9,98,29,118,-89,89,4.069,3.069,107,3.690,Triangle,66,113,100
10001_1.1_01_ARC1,19,10,89,29,108,-79,79,3.724,2.724,99,3.414,Triangle,66,113,110
10001_1.1_01_ARC1,18,11,73,29,91,-62,62,3.138,2.138,84,2.897,Triangle,66,113,120
10001_1.1_01_ARC1,17,12,65,29,82,-53,53,2.828,1.828,77,2.655,Triangle,66,113,130
10001_1.1_01_ARC1,14,15,67,29,81,-52,52,2.793,1.793,82,2.828,Triangle,74,109,100
10001_1.1_01_ARC1,12,17,57,29,69,-40,40,2.379,1.379,74,2.552,Triangle,74,109,110
10001_1.1_01_ARC1,11,18,49,29,60,-31,31,2.069,1.069,67,2.310,Triangle,74,109,120
10001_1.1_01_ARC1,10,19,44,29,54,-25,25,1.862,0.862,63,2.172,Triangle,74,109,130
10001_1.1_01_ARC1,15,14,81,29,96,-67,67,3.310,2.310,95,3.276,Triangle,74,113,100
10001_1.1_01_ARC1,13,16,69,29,82,-53,53,2.828,1.828,85,2.931,Triangle,74,113,110
10001_1.1_01_ARC1,12,17,66,29,78,-49,49,2.690,1.690,83,2.862,Triangle,74,113,120
10001_1.1_01_ARC1,11,18,56,29,67,-38,38,2.310,1.310,74,2.552,Triangle,74,113,130
10001_1.1_01_ARC1,23,6,1,29,24,5,5,0.828,0.172,7,0.241,Intermodes,50,109,100
10001_1.1_01_ARC1,23,6,1,29,24,5,5,0.828,0.172,7,0.241,Intermodes,50,109,110
10001_1.1_01_ARC1,22,7,1,29,23,6,6,0.793,0.207,8,0.276,Intermodes,50,109,120
10001_1.1_01_ARC1,21,8,1,29,22,7,7,0.759,0.241,9,0.310,Intermodes,50,109,130
10001_1.1_01_ARC1,24,5,1,29,25,4,4,0.862,0.138,6,0.207,Intermodes,50,113,100
10001_1.1_01_ARC1,24,5,1,29,25,4,4,0.862,0.138,6,0.207,Intermodes,50,113,110
10001_1.1_01_ARC1,22,7,1,29,23,6,6,0.793,0.207,8,0.276,Intermodes,50,113,120
10001_1.1_01_ARC1,21,8,1,29,22,7,7,0.759,0.241,9,0.310,Intermodes,50,113,130
10001_1.1_01_ARC1,21,8,1,29,22,7,7,0.759,0.241,9,0.310,Intermodes,58,109,100
