ID,Hits,Misses,False Positives,Manual Count,Auto Count,Difference,Absolute Difference,Accuracy,Absolute Difference in Accuracy,Errors,Errors per MC,Threshold,Lower Hue,Upper Hue,Pixel Size
10001_1.1_01_ARC1,26,3,127,29,153,-124,124,5.276,4.276,130,4.483,Triangle,58,109,130
10001_1.1_01_ARC1,27,2,210,29,237,-208,208,8.172,7.172,212,7.310,Triangle,58,113,100
10001_1.1_01_ARC1,27,2,180,29,207,-178,178,7.138,6.138,182,6.276,Triangle,58,113,110
10001_1.1_01_ARC1,27,2,158,29,185,-156,156,6.379,5.379,160,5.517,Triangle,58,113,120
10001_1.1_01_ARC1,27,2,139,29,166,-137,137,5.724,4.724,141,4.862,Triangle,58,113,130
10001_1.1_01_ARC1,23,6,90,29,113,-84,84,3.897,2.897,96,3.310,Triangle,66,109,100
10001_1.1_01_ARC1,22,7,78,29,100,-71,71,3.448,2.448,85,2.931,Triangle,66,109,110
10001_1.1_01_ARC1,22,7,64,29,86,-57,57,2.966,1.966,71,2.448,Triangle,66,109,120
10001_1.1_01_ARC1,21,8,56,29,77,-48,48,2.655,1.655,64,2.207,Triangle,66,109,130
10001_1.1_01_ARC1,24,5,108,29,132,-103,103,4.552,3.552,113,3.897,Triangle,66,113,100
10001_1.1_01_ARC1,23,6,91,29,114,-85,85,3.931,2.931,97,3.345,Triangle,66,113,110
10001_1.1_01_ARC1,23,6,81,29,104,-75,75,3.586,2.586,87,3.000,Triangle,66,113,120
10001_1.1_01_ARC1,22,7,68,29,90,-61,61,3.103,2.103,75,2.586,Triangle,66,113,130
10001_1.1_01_ARC1,18,11,48,29,66,-37,37,2.276,1.276,59,2.034,Triangle,74,109,100
10001_1.1_01_ARC1,17,12,33,29,50,-21,21,1.724,0.724,45,1.552,Triangle,74,109,110
10001_1.1_01_ARC1,15,14,25,29,40,-11,11,1.379,0.379,39,1.345,Triangle,74,109,120
10001_1.1_01_ARC1,13,16,18,29,31,-2,2,1.069,0.069,34,1.172,Triangle,74,109,130
10001_1.1_01_ARC1,21,8,70,29,91,-62,62,3.138,2.138,78,2.690,Triangle,74,113,100
10001_1.1_01_ARC1,19,10,56,29,75,-46,46,2.586,1.586,66,2.276,Triangle,74,113,110
10001_1.1_01_ARC1,18,11,46,29,64,-35,35,2.207,1.207,57,1.966,Triangle,74,113,120
10001_1.1_01_ARC1,15,14,30,29,45,-16,16,1.552,0.552,44,1.517,Triangle,74,113,130
10001_1.1_01_ARC1,28,1,5,29,33,-4,4,1.138,0.138,6,0.207,Intermodes,50,109,100
10001_1.1_01_ARC1,28,1,5,29,33,-4,4,1.138,0.138,6,0.207,Intermodes,50,109,110
10001_1.1_01_ARC1,28,1,5,29,33,-4,4,1.138,0.138,6,0.207,Intermodes,50,109,120
10001_1.1_01_ARC1,28,1,3,29,31,-2,2,1.069,0.069,4,0.138,Intermodes,50,109,130
10001_1.1_01_ARC1,28,1,7,29,35,-6,6,1.207,0.207,8,0.276,Intermodes,50,113,100
10001_1.1_01_ARC1,28,1,5,29,33,-4,4,1.138,0.138,6,0.207,Intermodes,50,113,110
10001_1.1_01_ARC1,28,1,5,29,33,-4,4,1.138,0.138,6,0.207,Intermodes,50,113,120
10001_1.1_01_ARC1,28,1,5,29,33,-4,4,1.138,0.138,6,0.207,Intermodes,50,113,130
10001_1.1_01_ARC1,26,3,5,29,31,-2,2,1.069,0.069,8,0.276,Intermodes,58,109,100
10001_1.1_01_ARC1,26,3,4,29,30,-1,1,1.034,0.034,7,0.241,Intermodes,58,109,110
10001_1.1_01_ARC1,26,3,1,29,27,2,2,0.931,0.069,4,0.138,Intermodes,58,109,120
10001_1.1_01_ARC1,25,4,1,29,26,3,3,0.897,0.103,5,0.172,Intermodes,58,109,130
10001_1.1_01_ARC1,26,3,5,29,31,-2,2,1.069,0.069,8,0.276,Intermodes,58,113,100
10001_1.1_01_ARC1,26,3,4,29,30,-1,1,1.034,0.034,7,0.241,Intermodes,58,113,110
10001_1.1_01_ARC1,26,3,4,29,30,-1,1,1.034,0.034,7,0.241,Intermodes,58,113,120
10001_1.1_01_ARC1,26,3,2,29,28,1,1,0.966,0.034,5,0.172,Intermodes,58,113,130
10001_1.1_01_ARC1,22,7,4,29,26,3,3,0.897,0.103,11,0.379,Intermodes,66,109,100
10001_1.1_01_ARC1,21,8,4,29,25,4,4,0.862,0.138,12,0.414,Intermodes,66,109,110
10001_1.1_01_ARC1,20,9,3,29,23,6,6,0.793,0.207,12,0.414,Intermodes,66,109,120
10001_1.1_01_ARC1,18,11,3,29,21,8,8,0.724,0.276,14,0.483,Intermodes,66,109,130
10001_1.1_01_ARC1,24,5,7,29,31,-2,2,1.069,0.069,12,0.414,Intermodes,66,113,100
10001_1.1_01_ARC1,22,7,5,29,27,2,2,0.931,0.069,12,0.414,Intermodes,66,113,110
10001_1.1_01_ARC1,21,8,5,29,26,3,3,0.897,0.103,13,0.448,Intermodes,66,113,120
10001_1.1_01_ARC1,21,8,4,29,25,4,4,0.862,0.138,12,0.414,Intermodes,66,113,130
10001_1.1_01_ARC1,17,12,3,29,20,9,9,0.690,0.310,15,0.517,Intermodes,74,109,100
10001_1.1_01_ARC1,16,13,2,29,18,11,11,0.621,0.379,15,0.517,Intermodes,74,109,110
10001_1.1_01_ARC1,13,16,1,29,14,15,15,0.483,0.517,17,0.586,Intermodes,74,109,120
10001_1.1_01_ARC1,12,17,0,29,12,17,17,0.414,0.586,17,0.586,Intermodes,74,109,130
10001_1.1_01_ARC1,21,8,5,29,26,3,3,0.897,0.103,13,0.448,Intermodes,74,113,100
10001_1.1_01_ARC1,19,10,4,29,23,6,6,0.793,0.207,14,0.483,Intermodes,74,113,110
10001_1.1_01_ARC1,16,13,3,29,19,10,10,0.655,0.345,16,0.552,Intermodes,74,113,120
10001_1.1_01_ARC1,14,15,1,29,15,14,14,0.517,0.483,16,0.552,Intermodes,74,113,130
