ID,Hits,Misses,False Positives,Manual Count,Auto Count,Difference,Absolute Difference,Accuracy,Absolute Difference in Accuracy,Errors,Errors per MC,Threshold,Lower Hue,Upper Hue,Pixel Size
10003_1.1_01_ARC1,17,10,2,27,19,8,8,0.704,0.296,12,0.444,MaxEntropy,66,113,110
10003_1.1_01_ARC1,16,11,2,27,18,9,9,0.667,0.333,13,0.481,MaxEntropy,66,113,120
10003_1.1_01_ARC1,16,11,1,27,17,10,10,0.630,0.370,12,0.444,MaxEntropy,66,113,130
10003_1.1_01_ARC1,11,16,0,27,11,16,16,0.407,0.593,16,0.593,MaxEntropy,74,109,100
10003_1.1_01_ARC1,9,18,0,27,9,18,18,0.333,0.667,18,0.667,MaxEntropy,74,109,110
10003_1.1_01_ARC1,7,20,0,27,7,20,20,0.259,0.741,20,0.741,MaxEntropy,74,109,120
10003_1.1_01_ARC1,3,24,0,27,3,24,24,0.111,0.889,24,0.889,MaxEntropy,74,109,130
10003_1.1_01_ARC1,12,15,1,27,13,14,14,0.481,0.519,16,0.593,MaxEntropy,74,113,100
10003_1.1_01_ARC1,11,16,1,27,12,15,15,0.444,0.556,17,0.630,MaxEntropy,74,113,110
10003_1.1_01_ARC1,9,18,1,27,10,17,17,0.370,0.630,19,0.704,MaxEntropy,74,113,120
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,MaxEntropy,74,113,130
10003_1.1_01_ARC1,26,1,10,27,36,-9,9,1.333,0.333,11,0.407,Moments,50,109,100
10003_1.1_01_ARC1,26,1,10,27,36,-9,9,1.333,0.333,11,0.407,Moments,50,109,110
10003_1.1_01_ARC1,26,1,9,27,35,-8,8,1.296,0.296,10,0.370,Moments,50,109,120
10003_1.1_01_ARC1,26,1,6,27,32,-5,5,1.185,0.185,7,0.259,Moments,50,109,130
10003_1.1_01_ARC1,27,0,11,27,38,-11,11,1.407,0.407,11,0.407,Moments,50,113,100
10003_1.1_01_ARC1,26,1,11,27,37,-10,10,1.370,0.370,12,0.444,Moments,50,113,110
10003_1.1_01_ARC1,26,1,9,27,35,-8,8,1.296,0.296,10,0.370,Moments,50,113,120
10003_1.1_01_ARC1,26,1,8,27,34,-7,7,1.259,0.259,9,0.333,Moments,50,113,130
10003_1.1_01_ARC1,25,2,4,27,29,-2,2,1.074,0.074,6,0.222,Moments,58,109,100
10003_1.1_01_ARC1,25,2,3,27,28,-1,1,1.037,0.037,5,0.185,Moments,58,109,110
10003_1.1_01_ARC1,24,3,2,27,26,1,1,0.963,0.037,5,0.185,Moments,58,109,120
10003_1.1_01_ARC1,22,5,2,27,24,3,3,0.889,0.111,7,0.259,Moments,58,109,130
10003_1.1_01_ARC1,25,2,7,27,32,-5,5,1.185,0.185,9,0.333,Moments,58,113,100
10003_1.1_01_ARC1,25,2,5,27,30,-3,3,1.111,0.111,7,0.259,Moments,58,113,110
10003_1.1_01_ARC1,24,3,3,27,27,0,0,1.000,0.000,6,0.222,Moments,58,113,120
10003_1.1_01_ARC1,23,4,3,27,26,1,1,0.963,0.037,7,0.259,Moments,58,113,130
10003_1.1_01_ARC1,21,6,2,27,23,4,4,0.852,0.148,8,0.296,Moments,66,109,100
10003_1.1_01_ARC1,18,9,1,27,19,8,8,0.704,0.296,10,0.370,Moments,66,109,110
10003_1.1_01_ARC1,16,11,1,27,17,10,10,0.630,0.370,12,0.444,Moments,66,109,120
10003_1.1_01_ARC1,16,11,1,27,17,10,10,0.630,0.370,12,0.444,Moments,66,109,130
10003_1.1_01_ARC1,22,5,3,27,25,2,2,0.926,0.074,8,0.296,Moments,66,113,100
10003_1.1_01_ARC1,20,7,3,27,23,4,4,0.852,0.148,10,0.370,Moments,66,113,110
10003_1.1_01_ARC1,17,10,3,27,20,7,7,0.741,0.259,13,0.481,Moments,66,113,120
10003_1.1_01_ARC1,16,11,2,27,18,9,9,0.667,0.333,13,0.481,Moments,66,113,130
10003_1.1_01_ARC1,12,15,0,27,12,15,15,0.444,0.556,15,0.556,Moments,74,109,100
10003_1.1_01_ARC1,10,17,0,27,10,17,17,0.370,0.630,17,0.630,Moments,74,109,110
10003_1.1_01_ARC1,8,19,0,27,8,19,19,0.296,0.704,19,0.704,Moments,74,109,120
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,Moments,74,109,130
10003_1.1_01_ARC1,13,14,2,27,15,12,12,0.556,0.444,16,0.593,Moments,74,113,100
10003_1.1_01_ARC1,11,16,1,27,12,15,15,0.444,0.556,17,0.630,Moments,74,113,110
10003_1.1_01_ARC1,9,18,1,27,10,17,17,0.370,0.630,19,0.704,Moments,74,113,120
10003_1.1_01_ARC1,5,22,1,27,6,21,21,0.222,0.778,23,0.852,Moments,74,113,130
10003_1.1_01_ARC1,26,1,10,27,36,-9,9,1.333,0.333,11,0.407,Otsu,50,109,100
10003_1.1_01_ARC1,26,1,10,27,36,-9,9,1.333,0.333,11,0.407,Otsu,50,109,110
10003_1.1_01_ARC1,26,1,10,27,36,-9,9,1.333,0.333,11,0.407,Otsu,50,109,120
10003_1.1_01_ARC1,26,1,7,27,33,-6,6,1.222,0.222,8,0.296,Otsu,50,109,130
10003_1.1_01_ARC1,27,0,13,27,40,-13,13,1.481,0.481,13,0.481,Otsu,50,113,100
10003_1.1_01_ARC1,27,0,11,27,38,-11,11,1.407,0.407,11,0.407,Otsu,50,113,110
10003_1.1_01_ARC1,26,1,10,27,36,-9,9,1.333,0.333,11,0.407,Otsu,50,113,120
10003_1.1_01_ARC1,26,1,8,27,34,-7,7,1.259,0.259,9,0.333,Otsu,50,113,130
10003_1.1_01_ARC1,25,2,5,27,30,-3,3,1.111,0.111,7,0.259,Otsu,58,109,100
10003_1.1_01_ARC1,25,2,4,27,29,-2,2,1.074,0.074,6,0.222,Otsu,58,109,110
10003_1.1_01_ARC1,24,3,2,27,26,1,1,0.963,0.037,5,0.185,Otsu,58,109,120
10003_1.1_01_ARC1,22,5,2,27,24,3,3,0.889,0.111,7,0.259,Otsu,58,109,130
10003_1.1_01_ARC1,26,1,9,27,35,-8,8,1.296,0.296,10,0.370,Otsu,58,113,100
10003_1.1_01_ARC1,25,2,6,27,31,-4,4,1.148,0.148,8,0.296,Otsu,58,113,110
10003_1.1_01_ARC1,24,3,3,27,27,0,0,1.000,0.000,6,0.222,Otsu,58,113,120
10003_1.1_01_ARC1,23,4,3,27,26,1,1,0.963,0.037,7,0.259,Otsu,58,113,130
10003_1.1_01_ARC1,21,6,2,27,23,4,4,0.852,0.148,8,0.296,Otsu,66,109,100
10003_1.1_01_ARC1,20,7,2,27,22,5,5,0.815,0.185,9,0.333,Otsu,66,109,110
10003_1.1_01_ARC1,17,10,1,27,18,9,9,0.667,0.333,11,0.407,Otsu,66,109,120
10003_1.1_01_ARC1,16,11,1,27,17,10,10,0.630,0.370,12,0.444,Otsu,66,109,130
10003_1.1_01_ARC1,22,5,3,27,25,2,2,0.926,0.074,8,0.296,Otsu,66,113,100
10003_1.1_01_ARC1,20,7,3,27,23,4,4,0.852,0.148,10,0.370,Otsu,66,113,110
10003_1.1_01_ARC1,19,8,3,27,22,5,5,0.815,0.185,11,0.407,Otsu,66,113,120
10003_1.1_01_ARC1,17,10,3,27,20,7,7,0.741,0.259,13,0.481,Otsu,66,113,130
10003_1.1_01_ARC1,12,15,0,27,12,15,15,0.444,0.556,15,0.556,Otsu,74,109,100
10003_1.1_01_ARC1,10,17,0,27,10,17,17,0.370,0.630,17,0.630,Otsu,74,109,110
10003_1.1_01_ARC1,8,19,0,27,8,19,19,0.296,0.704,19,0.704,Otsu,74,109,120
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,Otsu,74,109,130
10003_1.1_01_ARC1,14,13,2,27,16,11,11,0.593,0.407,15,0.556,Otsu,74,113,100
10003_1.1_01_ARC1,12,15,1,27,13,14,14,0.481,0.519,16,0.593,Otsu,74,113,110
10003_1.1_01_ARC1,9,18,1,27,10,17,17,0.370,0.630,19,0.704,Otsu,74,113,120
10003_1.1_01_ARC1,5,22,1,27,6,21,21,0.222,0.778,23,0.852,Otsu,74,113,130
10003_1.1_01_ARC1,27,0,138,27,165,-138,138,6.111,5.111,138,5.111,Triangle,50,109,100
10003_1.1_01_ARC1,27,0,117,27,144,-117,117,5.333,4.333,117,4.333,Triangle,50,109,110
10003_1.1_01_ARC1,27,0,97,27,124,-97,97,4.593,3.593,97,3.593,Triangle,50,109,120
10003_1.1_01_ARC1,26,1,88,27,114,-87,87,4.222,3.222,89,3.296,Triangle,50,109,130
10003_1.1_01_ARC1,27,0,165,27,192,-165,165,7.111,6.111,165,6.111,Triangle,50,113,100
10003_1.1_01_ARC1,27,0,141,27,168,-141,141,6.222,5.222,141,5.222,Triangle,50,113,110
10003_1.1_01_ARC1,27,0,127,27,154,-127,127,5.704,4.704,127,4.704,Triangle,50,113,120
10003_1.1_01_ARC1,27,0,110,27,137,-110,110,5.074,4.074,110,4.074,Triangle,50,113,130
10003_1.1_01_ARC1,26,1,55,27,81,-54,54,3.000,2.000,56,2.074,Triangle,58,109,100
10003_1.1_01_ARC1,26,1,37,27,63,-36,36,2.333,1.333,38,1.407,Triangle,58,109,110
10003_1.1_01_ARC1,24,3,23,27,47,-20,20,1.741,0.741,26,0.963,Triangle,58,109,120
10003_1.1_01_ARC1,23,4,20,27,43,-16,16,1.593,0.593,24,0.889,Triangle,58,109,130
10003_1.1_01_ARC1,26,1,73,27,99,-72,72,3.667,2.667,74,2.741,Triangle,58,113,100
10003_1.1_01_ARC1,26,1,60,27,86,-59,59,3.185,2.185,61,2.259,Triangle,58,113,110
10003_1.1_01_ARC1,25,2,43,27,68,-41,41,2.519,1.519,45,1.667,Triangle,58,113,120
10003_1.1_01_ARC1,24,3,33,27,57,-30,30,2.111,1.111,36,1.333,Triangle,58,113,130
10003_1.1_01_ARC1,22,5,18,27,40,-13,13,1.481,0.481,23,0.852,Triangle,66,109,100
10003_1.1_01_ARC1,20,7,14,27,34,-7,7,1.259,0.259,21,0.778,Triangle,66,109,110
10003_1.1_01_ARC1,19,8,10,27,29,-2,2,1.074,0.074,18,0.667,Triangle,66,109,120
10003_1.1_01_ARC1,19,8,9,27,28,-1,1,1.037,0.037,17,0.630,Triangle,66,109,130
10003_1.1_01_ARC1,23,4,38,27,61,-34,34,2.259,1.259,42,1.556,Triangle,66,113,100
10003_1.1_01_ARC1,22,5,27,27,49,-22,22,1.815,0.815,32,1.185,Triangle,66,113,110
10003_1.1_01_ARC1,20,7,15,27,35,-8,8,1.296,0.296,22,0.815,Triangle,66,113,120
10003_1.1_01_ARC1,19,8,11,27,30,-3,3,1.111,0.111,19,0.704,Triangle,66,113,130
10003_1.1_01_ARC1,14,13,15,27,29,-2,2,1.074,0.074,28,1.037,Triangle,74,109,100
10003_1.1_01_ARC1,13,14,12,27,25,2,2,0.926,0.074,26,0.963,Triangle,74,109,110
10003_1.1_01_ARC1,10,17,9,27,19,8,8,0.704,0.296,26,0.963,Triangle,74,109,120
10003_1.1_01_ARC1,6,21,5,27,11,16,16,0.407,0.593,26,0.963,Triangle,74,109,130
10003_1.1_01_ARC1,15,12,23,27,38,-11,11,1.407,0.407,35,1.296,Triangle,74,113,100
10003_1.1_01_ARC1,13,14,17,27,30,-3,3,1.111,0.111,31,1.148,Triangle,74,113,110
10003_1.1_01_ARC1,11,16,14,27,25,2,2,0.926,0.074,30,1.111,Triangle,74,113,120
10003_1.1_01_ARC1,7,20,12,27,19,8,8,0.704,0.296,32,1.185,Triangle,74,113,130
10003_1.1_01_ARC1,27,0,138,27,165,-138,138,6.111,5.111,138,5.111,Intermodes,50,109,100
10003_1.1_01_ARC1,27,0,117,27,144,-117,117,5.333,4.333,117,4.333,Intermodes,50,109,110
10003_1.1_01_ARC1,27,0,97,27,124,-97,97,4.593,3.593,97,3.593,Intermodes,50,109,120
10003_1.1_01_ARC1,26,1,88,27,114,-87,87,4.222,3.222,89,3.296,Intermodes,50,109,130
10003_1.1_01_ARC1,27,0,165,27,192,-165,165,7.111,6.111,165,6.111,Intermodes,50,113,100
10003_1.1_01_ARC1,27,0,141,27,168,-141,141,6.222,5.222,141,5.222,Intermodes,50,113,110
10003_1.1_01_ARC1,27,0,127,27,154,-127,127,5.704,4.704,127,4.704,Intermodes,50,113,120
10003_1.1_01_ARC1,27,0,110,27,137,-110,110,5.074,4.074,110,4.074,Intermodes,50,113,130
10003_1.1_01_ARC1,26,1,55,27,81,-54,54,3.000,2.000,56,2.074,Intermodes,58,109,100
10003_1.1_01_ARC1,26,1,37,27,63,-36,36,2.333,1.333,38,1.407,Intermodes,58,109,110
10003_1.1_01_ARC1,24,3,23,27,47,-20,20,1.741,0.741,26,0.963,Intermodes,58,109,120
10003_1.1_01_ARC1,23,4,20,27,43,-16,16,1.593,0.593,24,0.889,Intermodes,58,109,130
10003_1.1_01_ARC1,26,1,73,27,99,-72,72,3.667,2.667,74,2.741,Intermodes,58,113,100
10003_1.1_01_ARC1,26,1,60,27,86,-59,59,3.185,2.185,61,2.259,Intermodes,58,113,110
10003_1.1_01_ARC1,25,2,43,27,68,-41,41,2.519,1.519,45,1.667,Intermodes,58,113,120
10003_1.1_01_ARC1,24,3,33,27,57,-30,30,2.111,1.111,36,1.333,Intermodes,58,113,130
10003_1.1_01_ARC1,22,5,18,27,40,-13,13,1.481,0.481,23,0.852,Intermodes,66,109,100
10003_1.1_01_ARC1,20,7,14,27,34,-7,7,1.259,0.259,21,0.778,Intermodes,66,109,110
10003_1.1_01_ARC1,19,8,10,27,29,-2,2,1.074,0.074,18,0.667,Intermodes,66,109,120
10003_1.1_01_ARC1,19,8,9,27,28,-1,1,1.037,0.037,17,0.630,Intermodes,66,109,130
10003_1.1_01_ARC1,23,4,38,27,61,-34,34,2.259,1.259,42,1.556,Intermodes,66,113,100
10003_1.1_01_ARC1,22,5,27,27,49,-22,22,1.815,0.815,32,1.185,Intermodes,66,113,110
10003_1.1_01_ARC1,20,7,15,27,35,-8,8,1.296,0.296,22,0.815,Intermodes,66,113,120
10003_1.1_01_ARC1,19,8,11,27,30,-3,3,1.111,0.111,19,0.704,Intermodes,66,113,130
10003_1.1_01_ARC1,14,13,15,27,29,-2,2,1.074,0.074,28,1.037,Intermodes,74,109,100
10003_1.1_01_ARC1,13,14,12,27,25,2,2,0.926,0.074,26,0.963,Intermodes,74,109,110
10003_1.1_01_ARC1,10,17,9,27,19,8,8,0.704,0.296,26,0.963,Intermodes,74,109,120
10003_1.1_01_ARC1,6,21,5,27,11,16,16,0.407,0.593,26,0.963,Intermodes,74,109,130
10003_1.1_01_ARC1,15,12,23,27,38,-11,11,1.407,0.407,35,1.296,Intermodes,74,113,100
10003_1.1_01_ARC1,13,14,17,27,30,-3,3,1.111,0.111,31,1.148,Intermodes,74,113,110
10003_1.1_01_ARC1,11,16,14,27,25,2,2,0.926,0.074,30,1.111,Intermodes,74,113,120
10003_1.1_01_ARC1,7,20,12,27,19,8,8,0.704,0.296,32,1.185,Intermodes,74,113,130
