ID,Hits,Misses,False Positives,Manual Count,Auto Count,Difference,Absolute Difference,Accuracy,Absolute Difference in Accuracy,Errors,Errors per MC,Threshold,Lower Hue,Upper Hue,Pixel Size
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Moments,74,109,110
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Moments,74,109,120
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Moments,74,109,130
10005_1.1_01_ARC1,7,13,0,20,7,13,13,0.350,0.650,13,0.650,Moments,74,113,100
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Moments,74,113,110
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Moments,74,113,120
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Moments,74,113,130
10005_1.1_01_ARC1,12,8,1,20,13,7,7,0.650,0.350,9,0.450,Otsu,50,109,100
10005_1.1_01_ARC1,11,9,1,20,12,8,8,0.600,0.400,10,0.500,Otsu,50,109,110
10005_1.1_01_ARC1,11,9,0,20,11,9,9,0.550,0.450,9,0.450,Otsu,50,109,120
10005_1.1_01_ARC1,11,9,0,20,11,9,9,0.550,0.450,9,0.450,Otsu,50,109,130
10005_1.1_01_ARC1,12,8,2,20,14,6,6,0.700,0.300,10,0.500,Otsu,50,113,100
10005_1.1_01_ARC1,11,9,1,20,12,8,8,0.600,0.400,10,0.500,Otsu,50,113,110
10005_1.1_01_ARC1,11,9,1,20,12,8,8,0.600,0.400,10,0.500,Otsu,50,113,120
10005_1.1_01_ARC1,11,9,0,20,11,9,9,0.550,0.450,9,0.450,Otsu,50,113,130
10005_1.1_01_ARC1,10,10,0,20,10,10,10,0.500,0.500,10,0.500,Otsu,58,109,100
10005_1.1_01_ARC1,10,10,0,20,10,10,10,0.500,0.500,10,0.500,Otsu,58,109,110
10005_1.1_01_ARC1,10,10,0,20,10,10,10,0.500,0.500,10,0.500,Otsu,58,109,120
10005_1.1_01_ARC1,10,10,0,20,10,10,10,0.500,0.500,10,0.500,Otsu,58,109,130
10005_1.1_01_ARC1,11,9,1,20,12,8,8,0.600,0.400,10,0.500,Otsu,58,113,100
10005_1.1_01_ARC1,10,10,0,20,10,10,10,0.500,0.500,10,0.500,Otsu,58,113,110
10005_1.1_01_ARC1,10,10,0,20,10,10,10,0.500,0.500,10,0.500,Otsu,58,113,120
10005_1.1_01_ARC1,10,10,0,20,10,10,10,0.500,0.500,10,0.500,Otsu,58,113,130
10005_1.1_01_ARC1,9,11,0,20,9,11,11,0.450,0.550,11,0.550,Otsu,66,109,100
10005_1.1_01_ARC1,9,11,0,20,9,11,11,0.450,0.550,11,0.550,Otsu,66,109,110
10005_1.1_01_ARC1,8,12,0,20,8,12,12,0.400,0.600,12,0.600,Otsu,66,109,120
10005_1.1_01_ARC1,8,12,0,20,8,12,12,0.400,0.600,12,0.600,Otsu,66,109,130
10005_1.1_01_ARC1,9,11,0,20,9,11,11,0.450,0.550,11,0.550,Otsu,66,113,100
10005_1.1_01_ARC1,9,11,0,20,9,11,11,0.450,0.550,11,0.550,Otsu,66,113,110
10005_1.1_01_ARC1,9,11,0,20,9,11,11,0.450,0.550,11,0.550,Otsu,66,113,120
10005_1.1_01_ARC1,8,12,0,20,8,12,12,0.400,0.600,12,0.600,Otsu,66,113,130
10005_1.1_01_ARC1,7,13,0,20,7,13,13,0.350,0.650,13,0.650,Otsu,74,109,100
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Otsu,74,109,110
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Otsu,74,109,120
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Otsu,74,109,130
10005_1.1_01_ARC1,7,13,0,20,7,13,13,0.350,0.650,13,0.650,Otsu,74,113,100
10005_1.1_01_ARC1,7,13,0,20,7,13,13,0.350,0.650,13,0.650,Otsu,74,113,110
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Otsu,74,113,120
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Otsu,74,113,130
10005_1.1_01_ARC1,16,4,14,20,30,-10,10,1.500,0.500,18,0.900,Triangle,50,109,100
10005_1.1_01_ARC1,16,4,12,20,28,-8,8,1.400,0.400,16,0.800,Triangle,50,109,110
10005_1.1_01_ARC1,15,5,12,20,27,-7,7,1.350,0.350,17,0.850,Triangle,50,109,120
10005_1.1_01_ARC1,13,7,11,20,24,-4,4,1.200,0.200,18,0.900,Triangle,50,109,130
10005_1.1_01_ARC1,16,4,16,20,32,-12,12,1.600,0.600,20,1.000,Triangle,50,113,100
10005_1.1_01_ARC1,16,4,16,20,32,-12,12,1.600,0.600,20,1.000,Triangle,50,113,110
10005_1.1_01_ARC1,15,5,14,20,29,-9,9,1.450,0.450,19,0.950,Triangle,50,113,120
10005_1.1_01_ARC1,13,7,11,20,24,-4,4,1.200,0.200,18,0.900,Triangle,50,113,130
10005_1.1_01_ARC1,14,6,13,20,27,-7,7,1.350,0.350,19,0.950,Triangle,58,109,100
10005_1.1_01_ARC1,14,6,10,20,24,-4,4,1.200,0.200,16,0.800,Triangle,58,109,110
10005_1.1_01_ARC1,13,7,9,20,22,-2,2,1.100,0.100,16,0.800,Triangle,58,109,120
10005_1.1_01_ARC1,12,8,8,20,20,0,0,1.000,0.000,16,0.800,Triangle,58,109,130
10005_1.1_01_ARC1,14,6,16,20,30,-10,10,1.500,0.500,22,1.100,Triangle,58,113,100
10005_1.1_01_ARC1,14,6,13,20,27,-7,7,1.350,0.350,19,0.950,Triangle,58,113,110
10005_1.1_01_ARC1,13,7,11,20,24,-4,4,1.200,0.200,18,0.900,Triangle,58,113,120
10005_1.1_01_ARC1,12,8,9,20,21,-1,1,1.050,0.050,17,0.850,Triangle,58,113,130
10005_1.1_01_ARC1,12,8,8,20,20,0,0,1.000,0.000,16,0.800,Triangle,66,109,100
10005_1.1_01_ARC1,11,9,8,20,19,1,1,0.950,0.050,17,0.850,Triangle,66,109,110
10005_1.1_01_ARC1,10,10,7,20,17,3,3,0.850,0.150,17,0.850,Triangle,66,109,120
10005_1.1_01_ARC1,9,11,6,20,15,5,5,0.750,0.250,17,0.850,Triangle,66,109,130
10005_1.1_01_ARC1,12,8,12,20,24,-4,4,1.200,0.200,20,1.000,Triangle,66,113,100
10005_1.1_01_ARC1,11,9,11,20,22,-2,2,1.100,0.100,20,1.000,Triangle,66,113,110
10005_1.1_01_ARC1,11,9,9,20,20,0,0,1.000,0.000,18,0.900,Triangle,66,113,120
10005_1.1_01_ARC1,10,10,7,20,17,3,3,0.850,0.150,17,0.850,Triangle,66,113,130
10005_1.1_01_ARC1,9,11,6,20,15,5,5,0.750,0.250,17,0.850,Triangle,74,109,100
10005_1.1_01_ARC1,8,12,6,20,14,6,6,0.700,0.300,18,0.900,Triangle,74,109,110
10005_1.1_01_ARC1,8,12,6,20,14,6,6,0.700,0.300,18,0.900,Triangle,74,109,120
10005_1.1_01_ARC1,8,12,6,20,14,6,6,0.700,0.300,18,0.900,Triangle,74,109,130
10005_1.1_01_ARC1,9,11,10,20,19,1,1,0.950,0.050,21,1.050,Triangle,74,113,100
10005_1.1_01_ARC1,9,11,8,20,17,3,3,0.850,0.150,19,0.950,Triangle,74,113,110
10005_1.1_01_ARC1,8,12,7,20,15,5,5,0.750,0.250,19,0.950,Triangle,74,113,120
10005_1.1_01_ARC1,8,12,6,20,14,6,6,0.700,0.300,18,0.900,Triangle,74,113,130
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,50,109,100
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,50,109,110
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,50,109,120
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,50,109,130
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,50,113,100
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,50,113,110
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,50,113,120
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,50,113,130
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,58,109,100
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,58,109,110
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,58,109,120
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,58,109,130
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,58,113,100
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,58,113,110
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,58,113,120
10005_1.1_01_ARC1,6,14,0,20,6,14,14,0.300,0.700,14,0.700,Intermodes,58,113,130
