ID,Hits,Misses,False Positives,Manual Count,Auto Count,Difference,Absolute Difference,Accuracy,Absolute Difference in Accuracy,Errors,Errors per MC,Threshold,Lower Hue,Upper Hue,Pixel Size
10003_1.1_01_ARC1,7,20,0,27,7,20,20,0.259,0.741,20,0.741,MaxEntropy,50,109,100
10003_1.1_01_ARC1,6,21,0,27,6,21,21,0.222,0.778,21,0.778,MaxEntropy,50,109,110
10003_1.1_01_ARC1,5,22,0,27,5,22,22,0.185,0.815,22,0.815,MaxEntropy,50,109,120
10003_1.1_01_ARC1,3,24,0,27,3,24,24,0.111,0.889,24,0.889,MaxEntropy,50,109,130
10003_1.1_01_ARC1,7,20,0,27,7,20,20,0.259,0.741,20,0.741,MaxEntropy,50,113,100
10003_1.1_01_ARC1,6,21,0,27,6,21,21,0.222,0.778,21,0.778,MaxEntropy,50,113,110
10003_1.1_01_ARC1,5,22,0,27,5,22,22,0.185,0.815,22,0.815,MaxEntropy,50,113,120
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,MaxEntropy,50,113,130
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,MaxEntropy,58,109,100
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,MaxEntropy,58,109,110
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,MaxEntropy,58,109,120
10003_1.1_01_ARC1,3,24,0,27,3,24,24,0.111,0.889,24,0.889,MaxEntropy,58,109,130
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,MaxEntropy,58,113,100
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,MaxEntropy,58,113,110
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,MaxEntropy,58,113,120
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,MaxEntropy,58,113,130
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,66,109,100
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,66,109,110
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,66,109,120
10003_1.1_01_ARC1,0,27,0,27,0,27,27,0.000,1.000,27,1.000,MaxEntropy,66,109,130
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,66,113,100
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,66,113,110
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,66,113,120
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,66,113,130
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,74,109,100
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,74,109,110
10003_1.1_01_ARC1,0,27,0,27,0,27,27,0.000,1.000,27,1.000,MaxEntropy,74,109,120
10003_1.1_01_ARC1,0,27,0,27,0,27,27,0.000,1.000,27,1.000,MaxEntropy,74,109,130
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,74,113,100
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,74,113,110
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,74,113,120
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,MaxEntropy,74,113,130
10003_1.1_01_ARC1,7,20,0,27,7,20,20,0.259,0.741,20,0.741,Moments,50,109,100
10003_1.1_01_ARC1,7,20,0,27,7,20,20,0.259,0.741,20,0.741,Moments,50,109,110
10003_1.1_01_ARC1,5,22,0,27,5,22,22,0.185,0.815,22,0.815,Moments,50,109,120
10003_1.1_01_ARC1,5,22,0,27,5,22,22,0.185,0.815,22,0.815,Moments,50,109,130
10003_1.1_01_ARC1,8,19,1,27,9,18,18,0.333,0.667,20,0.741,Moments,50,113,100
10003_1.1_01_ARC1,8,19,0,27,8,19,19,0.296,0.704,19,0.704,Moments,50,113,110
10003_1.1_01_ARC1,5,22,0,27,5,22,22,0.185,0.815,22,0.815,Moments,50,113,120
10003_1.1_01_ARC1,5,22,0,27,5,22,22,0.185,0.815,22,0.815,Moments,50,113,130
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,Moments,58,109,100
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,Moments,58,109,110
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,Moments,58,109,120
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,Moments,58,109,130
10003_1.1_01_ARC1,5,22,1,27,6,21,21,0.222,0.778,23,0.852,Moments,58,113,100
10003_1.1_01_ARC1,5,22,0,27,5,22,22,0.185,0.815,22,0.815,Moments,58,113,110
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,Moments,58,113,120
10003_1.1_01_ARC1,4,23,0,27,4,23,23,0.148,0.852,23,0.852,Moments,58,113,130
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,Moments,66,109,100
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,Moments,66,109,110
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,Moments,66,109,120
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,Moments,66,109,130
10003_1.1_01_ARC1,3,24,1,27,4,23,23,0.148,0.852,25,0.926,Moments,66,113,100
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,Moments,66,113,110
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,Moments,66,113,120
10003_1.1_01_ARC1,1,26,0,27,1,26,26,0.037,0.963,26,0.963,Moments,66,113,130
