ID,Hits,Misses,False Positives,Manual Count,Auto Count,Difference,Absolute Difference,Accuracy,Absolute Difference in Accuracy,Errors,Errors per MC,Threshold,Lower Hue,Upper Hue,Pixel Size
10001_1.1_01_ARC1,5,24,1,29,6,23,23,0.207,0.793,25,0.862,MaxEntropy,66,113,120
10001_1.1_01_ARC1,3,26,1,29,4,25,25,0.138,0.862,27,0.931,MaxEntropy,66,113,130
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,MaxEntropy,74,109,100
10001_1.1_01_ARC1,3,26,1,29,4,25,25,0.138,0.862,27,0.931,MaxEntropy,74,109,110
10001_1.1_01_ARC1,3,26,1,29,4,25,25,0.138,0.862,27,0.931,MaxEntropy,74,109,120
10001_1.1_01_ARC1,3,26,1,29,4,25,25,0.138,0.862,27,0.931,MaxEntropy,74,109,130
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,MaxEntropy,74,113,100
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,MaxEntropy,74,113,110
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,MaxEntropy,74,113,120
10001_1.1_01_ARC1,3,26,1,29,4,25,25,0.138,0.862,27,0.931,MaxEntropy,74,113,130
10001_1.1_01_ARC1,19,10,0,29,19,10,10,0.655,0.345,10,0.345,Moments,50,109,100
10001_1.1_01_ARC1,19,10,0,29,19,10,10,0.655,0.345,10,0.345,Moments,50,109,110
10001_1.1_01_ARC1,16,13,0,29,16,13,13,0.552,0.448,13,0.448,Moments,50,109,120
10001_1.1_01_ARC1,15,14,0,29,15,14,14,0.517,0.483,14,0.483,Moments,50,109,130
10001_1.1_01_ARC1,20,9,1,29,21,8,8,0.724,0.276,10,0.345,Moments,50,113,100
10001_1.1_01_ARC1,19,10,1,29,20,9,9,0.690,0.310,11,0.379,Moments,50,113,110
10001_1.1_01_ARC1,16,13,1,29,17,12,12,0.586,0.414,14,0.483,Moments,50,113,120
10001_1.1_01_ARC1,16,13,1,29,17,12,12,0.586,0.414,14,0.483,Moments,50,113,130
10001_1.1_01_ARC1,16,13,1,29,17,12,12,0.586,0.414,14,0.483,Moments,58,109,100
10001_1.1_01_ARC1,13,16,1,29,14,15,15,0.483,0.517,17,0.586,Moments,58,109,110
10001_1.1_01_ARC1,12,17,1,29,13,16,16,0.448,0.552,18,0.621,Moments,58,109,120
10001_1.1_01_ARC1,10,19,1,29,11,18,18,0.379,0.621,20,0.690,Moments,58,109,130
10001_1.1_01_ARC1,17,12,2,29,19,10,10,0.655,0.345,14,0.483,Moments,58,113,100
10001_1.1_01_ARC1,13,16,2,29,15,14,14,0.517,0.483,18,0.621,Moments,58,113,110
10001_1.1_01_ARC1,12,17,2,29,14,15,15,0.483,0.517,19,0.655,Moments,58,113,120
10001_1.1_01_ARC1,10,19,1,29,11,18,18,0.379,0.621,20,0.690,Moments,58,113,130
10001_1.1_01_ARC1,6,23,1,29,7,22,22,0.241,0.759,24,0.828,Moments,66,109,100
10001_1.1_01_ARC1,6,23,1,29,7,22,22,0.241,0.759,24,0.828,Moments,66,109,110
10001_1.1_01_ARC1,5,24,1,29,6,23,23,0.207,0.793,25,0.862,Moments,66,109,120
10001_1.1_01_ARC1,5,24,1,29,6,23,23,0.207,0.793,25,0.862,Moments,66,109,130
10001_1.1_01_ARC1,6,23,2,29,8,21,21,0.276,0.724,25,0.862,Moments,66,113,100
10001_1.1_01_ARC1,6,23,2,29,8,21,21,0.276,0.724,25,0.862,Moments,66,113,110
10001_1.1_01_ARC1,5,24,2,29,7,22,22,0.241,0.759,26,0.897,Moments,66,113,120
10001_1.1_01_ARC1,5,24,1,29,6,23,23,0.207,0.793,25,0.862,Moments,66,113,130
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,Moments,74,109,100
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,Moments,74,109,110
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,Moments,74,109,120
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,Moments,74,109,130
10001_1.1_01_ARC1,4,25,2,29,6,23,23,0.207,0.793,27,0.931,Moments,74,113,100
10001_1.1_01_ARC1,4,25,2,29,6,23,23,0.207,0.793,27,0.931,Moments,74,113,110
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,Moments,74,113,120
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,Moments,74,113,130
10001_1.1_01_ARC1,19,10,4,29,23,6,6,0.793,0.207,14,0.483,Otsu,50,109,100
10001_1.1_01_ARC1,19,10,2,29,21,8,8,0.724,0.276,12,0.414,Otsu,50,109,110
10001_1.1_01_ARC1,19,10,1,29,20,9,9,0.690,0.310,11,0.379,Otsu,50,109,120
10001_1.1_01_ARC1,16,13,1,29,17,12,12,0.586,0.414,14,0.483,Otsu,50,109,130
10001_1.1_01_ARC1,20,9,4,29,24,5,5,0.828,0.172,13,0.448,Otsu,50,113,100
10001_1.1_01_ARC1,20,9,3,29,23,6,6,0.793,0.207,12,0.414,Otsu,50,113,110
10001_1.1_01_ARC1,19,10,1,29,20,9,9,0.690,0.310,11,0.379,Otsu,50,113,120
10001_1.1_01_ARC1,16,13,1,29,17,12,12,0.586,0.414,14,0.483,Otsu,50,113,130
10001_1.1_01_ARC1,18,11,4,29,22,7,7,0.759,0.241,15,0.517,Otsu,58,109,100
10001_1.1_01_ARC1,13,16,2,29,15,14,14,0.517,0.483,18,0.621,Otsu,58,109,110
10001_1.1_01_ARC1,12,17,2,29,14,15,15,0.483,0.517,19,0.655,Otsu,58,109,120
10001_1.1_01_ARC1,12,17,2,29,14,15,15,0.483,0.517,19,0.655,Otsu,58,109,130
10001_1.1_01_ARC1,19,10,4,29,23,6,6,0.793,0.207,14,0.483,Otsu,58,113,100
10001_1.1_01_ARC1,13,16,3,29,16,13,13,0.552,0.448,19,0.655,Otsu,58,113,110
10001_1.1_01_ARC1,12,17,2,29,14,15,15,0.483,0.517,19,0.655,Otsu,58,113,120
10001_1.1_01_ARC1,12,17,2,29,14,15,15,0.483,0.517,19,0.655,Otsu,58,113,130
10001_1.1_01_ARC1,7,22,3,29,10,19,19,0.345,0.655,25,0.862,Otsu,66,109,100
10001_1.1_01_ARC1,6,23,2,29,8,21,21,0.276,0.724,25,0.862,Otsu,66,109,110
10001_1.1_01_ARC1,5,24,2,29,7,22,22,0.241,0.759,26,0.897,Otsu,66,109,120
10001_1.1_01_ARC1,5,24,2,29,7,22,22,0.241,0.759,26,0.897,Otsu,66,109,130
10001_1.1_01_ARC1,7,22,4,29,11,18,18,0.379,0.621,26,0.897,Otsu,66,113,100
10001_1.1_01_ARC1,6,23,2,29,8,21,21,0.276,0.724,25,0.862,Otsu,66,113,110
10001_1.1_01_ARC1,5,24,2,29,7,22,22,0.241,0.759,26,0.897,Otsu,66,113,120
10001_1.1_01_ARC1,5,24,2,29,7,22,22,0.241,0.759,26,0.897,Otsu,66,113,130
10001_1.1_01_ARC1,4,25,2,29,6,23,23,0.207,0.793,27,0.931,Otsu,74,109,100
10001_1.1_01_ARC1,4,25,2,29,6,23,23,0.207,0.793,27,0.931,Otsu,74,109,110
10001_1.1_01_ARC1,4,25,2,29,6,23,23,0.207,0.793,27,0.931,Otsu,74,109,120
10001_1.1_01_ARC1,4,25,1,29,5,24,24,0.172,0.828,26,0.897,Otsu,74,109,130
10001_1.1_01_ARC1,4,25,3,29,7,22,22,0.241,0.759,28,0.966,Otsu,74,113,100
10001_1.1_01_ARC1,4,25,2,29,6,23,23,0.207,0.793,27,0.931,Otsu,74,113,110
10001_1.1_01_ARC1,4,25,2,29,6,23,23,0.207,0.793,27,0.931,Otsu,74,113,120
10001_1.1_01_ARC1,4,25,2,29,6,23,23,0.207,0.793,27,0.931,Otsu,74,113,130
10001_1.1_01_ARC1,22,7,33,29,55,-26,26,1.897,0.897,40,1.379,Triangle,50,109,100
10001_1.1_01_ARC1,22,7,31,29,53,-24,24,1.828,0.828,38,1.310,Triangle,50,109,110
10001_1.1_01_ARC1,22,7,27,29,49,-20,20,1.690,0.690,34,1.172,Triangle,50,109,120
10001_1.1_01_ARC1,22,7,21,29,43,-14,14,1.483,0.483,28,0.966,Triangle,50,109,130
10001_1.1_01_ARC1,22,7,33,29,55,-26,26,1.897,0.897,40,1.379,Triangle,50,113,100
10001_1.1_01_ARC1,22,7,32,29,54,-25,25,1.862,0.862,39,1.345,Triangle,50,113,110
10001_1.1_01_ARC1,22,7,27,29,49,-20,20,1.690,0.690,34,1.172,Triangle,50,113,120
10001_1.1_01_ARC1,22,7,23,29,45,-16,16,1.552,0.552,30,1.034,Triangle,50,113,130
10001_1.1_01_ARC1,19,10,26,29,45,-16,16,1.552,0.552,36,1.241,Triangle,58,109,100
10001_1.1_01_ARC1,17,12,24,29,41,-12,12,1.414,0.414,36,1.241,Triangle,58,109,110
10001_1.1_01_ARC1,17,12,21,29,38,-9,9,1.310,0.310,33,1.138,Triangle,58,109,120
10001_1.1_01_ARC1,14,15,19,29,33,-4,4,1.138,0.138,34,1.172,Triangle,58,109,130
10001_1.1_01_ARC1,19,10,27,29,46,-17,17,1.586,0.586,37,1.276,Triangle,58,113,100
10001_1.1_01_ARC1,17,12,26,29,43,-14,14,1.483,0.483,38,1.310,Triangle,58,113,110
10001_1.1_01_ARC1,17,12,22,29,39,-10,10,1.345,0.345,34,1.172,Triangle,58,113,120
10001_1.1_01_ARC1,15,14,21,29,36,-7,7,1.241,0.241,35,1.207,Triangle,58,113,130
10001_1.1_01_ARC1,8,21,24,29,32,-3,3,1.103,0.103,45,1.552,Triangle,66,109,100
10001_1.1_01_ARC1,7,22,21,29,28,1,1,0.966,0.034,43,1.483,Triangle,66,109,110
10001_1.1_01_ARC1,6,23,18,29,24,5,5,0.828,0.172,41,1.414,Triangle,66,109,120
10001_1.1_01_ARC1,6,23,17,29,23,6,6,0.793,0.207,40,1.379,Triangle,66,109,130
10001_1.1_01_ARC1,8,21,27,29,35,-6,6,1.207,0.207,48,1.655,Triangle,66,113,100
10001_1.1_01_ARC1,8,21,24,29,32,-3,3,1.103,0.103,45,1.552,Triangle,66,113,110
10001_1.1_01_ARC1,7,22,20,29,27,2,2,0.931,0.069,42,1.448,Triangle,66,113,120
10001_1.1_01_ARC1,6,23,19,29,25,4,4,0.862,0.138,42,1.448,Triangle,66,113,130
10001_1.1_01_ARC1,4,25,21,29,25,4,4,0.862,0.138,46,1.586,Triangle,74,109,100
10001_1.1_01_ARC1,4,25,17,29,21,8,8,0.724,0.276,42,1.448,Triangle,74,109,110
10001_1.1_01_ARC1,4,25,17,29,21,8,8,0.724,0.276,42,1.448,Triangle,74,109,120
10001_1.1_01_ARC1,4,25,15,29,19,10,10,0.655,0.345,40,1.379,Triangle,74,109,130
10001_1.1_01_ARC1,5,24,24,29,29,0,0,1.000,0.000,48,1.655,Triangle,74,113,100
10001_1.1_01_ARC1,5,24,20,29,25,4,4,0.862,0.138,44,1.517,Triangle,74,113,110
10001_1.1_01_ARC1,4,25,18,29,22,7,7,0.759,0.241,43,1.483,Triangle,74,113,120
10001_1.1_01_ARC1,4,25,18,29,22,7,7,0.759,0.241,43,1.483,Triangle,74,113,130
10001_1.1_01_ARC1,9,20,0,29,9,20,20,0.310,0.690,20,0.690,Intermodes,50,109,100
10001_1.1_01_ARC1,8,21,0,29,8,21,21,0.276,0.724,21,0.724,Intermodes,50,109,110
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,50,109,120
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,50,109,130
10001_1.1_01_ARC1,9,20,0,29,9,20,20,0.310,0.690,20,0.690,Intermodes,50,113,100
10001_1.1_01_ARC1,8,21,0,29,8,21,21,0.276,0.724,21,0.724,Intermodes,50,113,110
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,50,113,120
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,50,113,130
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,58,109,100
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,58,109,110
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,58,109,120
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,58,109,130
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,58,113,100
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,58,113,110
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,58,113,120
10001_1.1_01_ARC1,7,22,0,29,7,22,22,0.241,0.759,22,0.759,Intermodes,58,113,130
10001_1.1_01_ARC1,4,25,0,29,4,25,25,0.138,0.862,25,0.862,Intermodes,66,109,100
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,66,109,110
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,66,109,120
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,66,109,130
10001_1.1_01_ARC1,4,25,0,29,4,25,25,0.138,0.862,25,0.862,Intermodes,66,113,100
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,66,113,110
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,66,113,120
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,66,113,130
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,74,109,100
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,74,109,110
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,74,109,120
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,74,109,130
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,74,113,100
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,74,113,110
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,74,113,120
10001_1.1_01_ARC1,3,26,0,29,3,26,26,0.103,0.897,26,0.897,Intermodes,74,113,130
